"idroche","nom","x","y","z"
"19_3_91@c",NA,7.4608528572069,44.085799113494,"2365,47"
"19_3_91@d",NA,7.46082900589887,44.085908693635,"2366,57"
"19_3_91@e",NA,7.46085852912232,44.0859111445003,"2365,26"
"19_3_91@g",NA,7.46089635599745,44.085917044675,"2363,43"
"19_3_91@r",NA,7.46088862695576,44.0858905280987,"2363,71"
"19_3_92@b",NA,7.46179533382249,44.0858498143723,"2326,95"
"19_3_92@c",NA,7.46174549953297,44.085748845876,"2326,54"
"19_3_92@d",NA,7.46190621970535,44.085745100068,"2321,66"
"19_3_92@e",NA,7.46187488641778,44.0857892079121,"2324,79"
"19_3_92@g",NA,7.46183608427033,44.0858313544716,"2326,21"
"19_3_92@h",NA,7.46199953412423,44.08588273334,"2319,88"
"19_3_93@a",NA,7.46202847375381,44.0858199306697,"2319,62"
"19_3_93@b",NA,7.4620651147,44.0858013752325,"2316,43"
"19_3_93@c",NA,7.46220504757807,44.0858685309436,"2310,15"
"19_3_93@d",NA,7.46199572393121,44.0858406722199,"2321,21"
"19_3_93@e",NA,7.46197086741682,44.085801521647,"2321,6"
"19_3_93@g",NA,7.46194180915603,44.085833609561,"2323,41"
"19_3_94@a",NA,7.46179631230614,44.0856711590657,"2323,25"
"19_3_94@b",NA,7.46165883107645,44.0854931328113,"2321,56"
"19_3_94@c",NA,7.46157862038759,44.0854604272437,"2323,4"
"19_3_94@d",NA,7.46146104783769,44.0854563601255,"2328,04"
"19_3_94@g",NA,7.4618382315875,44.0857002993071,"2322,87"
"19_3_94@h",NA,7.46184717334341,44.0857401988972,"2323,39"
"19_3_95@a",NA,7.46062962138361,44.0853124461999,"2350,32"
"19_3_96@a",NA,7.46124197583831,44.0852901945511,"2331,96"
"19_3_96@b",NA,7.46116254976663,44.0851713226092,"2330,13"
"19_3_96@c",NA,7.46126290802787,44.0851202185469,"2322,92"
"19_3_96@d",NA,7.46135271059004,44.0852204462144,"2323,26"
"19_3_96@e",NA,7.46140921835864,44.0852577645127,"2322,47"
"19_3_96@g",NA,7.46133033855392,44.0852691565816,"2326,39"
"19_3_9@a",NA,7.44724980101813,44.0827726396333,"2540"
"19_4_10@a",NA,7.46278545324243,44.0852087916794,"2265,62"
"19_4_11@a",NA,7.46288152148777,44.0848909792773,"2261,61"
"19_4_12@a","Roche aux hallebardes et au poignard inversé",7.46320796733559,44.0848892040632,"2253,63"
"19_4_13@a","Roche des hallebardiers",7.46342976375543,44.0848431380867,"2250"
"19_4_13@b",NA,7.46338440450779,44.0848137248952,"2250"
"19_4_14@a",NA,7.46351343487356,44.084755822371,"2244,01"
"19_4_14@b","Carpet Rock",7.46351032942421,44.0846948900744,"2240,58"
"19_4_15@a","Roche des corniformes aux plages alignées entre les cornes",7.4637702355192,44.0847420432644,"2236,61"
"19_4_15@b",NA,7.46376539393971,44.0851224430247,"2232,5"
"19_4_15@c",NA,7.46438713086139,44.0847547616445,"2226,74"
"19_4_16@a",NA,7.46272948220101,44.0847892249087,"2263,62"
"19_4_17@a",NA,7.46257136487755,44.0848985968001,"2270,33"
"19_4_18@a",NA,7.46223969270633,44.0845801938818,"2273,07"
"19_4_18@b",NA,7.46210362328929,44.0845496334167,"2273,62"
"19_4_18@c",NA,7.46223922524167,44.084609324173,"2273,94"
"19_4_19@a",NA,7.46212163128097,44.084455238472,"2270,37"
"19_4_19@b",NA,7.46217293435004,44.08446912025,"2270,27"
"19_4_19@d",NA,7.46217840086557,44.0844404775326,"2269,08"
"19_4_1@a",NA,7.46580437855406,44.085635792993,"2246,51"
"19_4_20@a",NA,7.4621785851183,44.0847393518774,"2279,21"
"19_4_20@b",NA,7.4620740622796,44.0847706464016,"2281,84"
"19_4_20@c",NA,7.46203687737258,44.0847535740875,"2280,98"
"19_4_20@d",NA,7.46214738778567,44.0847721676186,"2280,34"
"19_4_21@a","Roche des 300",7.46221651855958,44.0848726935306,"2280,93"
"19_4_21@b",NA,7.46212597440096,44.0849131120313,"2283,58"
"19_4_21@c",NA,7.46220744048643,44.0849620073604,"2280,08"
"19_4_21@d",NA,7.46228032954038,44.0849280767619,"0"
"19_4_21@e",NA,7.46203080000881,44.085010014789,"2287,87"
"19_4_22@a",NA,7.4620591740592,44.0848614052548,"2284,44"
"19_4_22@b",NA,7.46199052928623,44.0848963911736,"2286,66"
"19_4_22@d",NA,7.461967807305,44.0848770279097,"2286,47"
"19_4_23@a",NA,7.4617701687341,44.0847603671206,"2285,11"
"19_4_23@b",NA,7.46178030247706,44.0847258680246,"2283,64"
"19_4_23@c",NA,7.46171432909097,44.0846475125855,"2282,4"
"19_4_23@d",NA,7.46176638171009,44.0846682298399,"2281,37"
"19_4_24@a",NA,7.4612990987824,44.0849168553378,"2307,61"
"19_4_24@b",NA,7.46129067513256,44.0849081087957,"2307,55"
"19_4_24@c",NA,7.46130476169034,44.084844487715,"2298,08"
"19_4_24@d",NA,7.46133940853864,44.0848630045793,"2297,67"
"19_4_25@a",NA,7.46109356568378,44.0848264433841,"2317,78"
"19_4_26@a",NA,7.46157930488478,44.0846870713194,"2285,69"
"19_4_26@b",NA,7.46165588604539,44.0847428774909,"2286,29"
"19_4_26@c",NA,7.46145060366138,44.0845644374612,"2286,73"
"19_4_26@d",NA,7.46167741627922,44.0848634836081,"2289,51"
"19_4_27@a","Tapestry Surface",7.46163342501339,44.0844279418707,"2277,37"
"19_4_27@b",NA,7.46163062114114,44.0844444740939,"2278,77"
"19_4_27@c",NA,7.46161265254732,44.0843144320665,"2271,25"
"19_4_28@a",NA,7.46158875033886,44.0842368804731,"2273,02"
"19_4_28@b",NA,7.46158067292539,44.0841984128985,"2272,23"
"19_4_28@c",NA,7.46158891536403,44.0841462981621,"2270,9"
"19_4_29@a",NA,7.46137698768062,44.0841977677735,"2270,45"
"19_4_2@a",NA,7.46535052611474,44.0855768679266,"2247,18"
"19_4_2@b",NA,7.46589872153324,44.0856310253603,"2245,79"
"19_4_2@c",NA,7.46498673902714,44.0852295544546,"2240,66"
"19_4_30@a",NA,7.46134437242407,44.0842961682749,"2274,73"
"19_4_31@a",NA,7.46126865637101,44.0844061688097,"2281,93"
"19_4_31@b",NA,7.46131482739759,44.0844066778266,"2280,3"
"19_4_31@c",NA,7.46128740257463,44.0844401342509,"2282,97"
"19_4_31@d",NA,7.46135732926021,44.0844281606798,"2280,55"
"19_4_31@e",NA,7.46133605878912,44.0844739532188,"2286,58"
"19_4_32@a",NA,7.46114582867262,44.0845335441089,"2291,35"
"19_4_32@b",NA,7.46115076892767,44.0844079507475,"2285,16"
"19_4_32@c",NA,7.46122887882461,44.0846980692786,"2287,77"
"19_4_33@a",NA,7.46115014167775,44.0844537287937,"2287,79"
"19_4_33@b",NA,7.4609769673616,44.0844598469226,"2293,19"
"19_4_34@a","Roche de la faulx",7.46103189497661,44.0843534246619,"2290,38"
"19_4_35@a",NA,7.46093857172284,44.0841869404261,"2285,77"
"19_4_36@a",NA,7.46064785745183,44.084260484516,"2299,08"
"19_4_36@b",NA,7.46055316835015,44.0841960993104,"2301,71"
"19_4_37@a",NA,7.46041218405467,44.0841398127205,"2306,3"
"19_4_38@a",NA,7.46079087149803,44.0840719846545,"2286,81"
"19_4_38@b",NA,7.46085098148011,44.0840252159144,"2284,14"
"19_4_39@a",NA,7.46091890774524,44.0839842017452,"2281,43"
"19_4_39@b",NA,7.46089375333803,44.0839308167394,"2280,54"
"19_4_3@a",NA,7.46308959557098,44.0856425141767,"2271,98"
"19_4_40@a",NA,7.46108645755593,44.0840824868669,"2276,74"
"19_4_41@a",NA,7.46055649812781,44.0838772988207,"2287,12"
"19_4_41@b",NA,7.46062684354008,44.0837968177462,"2281,42"
"19_4_41@c",NA,7.46065447201911,44.0837586763541,"2280,31"
"19_4_41@d",NA,7.46056174102496,44.0837510584976,"2282,36"
"19_4_42@a",NA,7.46046865061303,44.0837699515586,"2287,13"
"19_4_42@b",NA,7.46020517920929,44.0837802899352,"2289,33"
"19_4_42@c",NA,7.45992136741708,44.0836378504063,"2304,98"
"19_4_43@a",NA,7.45988589796402,44.0835663140032,"2305,07"
"19_4_43@b",NA,7.45991476486028,44.0834813259724,"2308,71"
"19_4_43@c",NA,7.45995843755033,44.0833925113213,"2308,45"
"19_4_43@d",NA,7.45994115292336,44.0834361442637,"2309,04"
"19_4_44@a",NA,7.45991979465493,44.083795972711,"2300,57"
"19_4_44@b",NA,7.45995640626858,44.0837645451373,"2299,4"
"19_4_44@c",NA,7.45982578367378,44.0837348396571,"2308,36"
"19_4_45@a",NA,7.46002551099078,44.0832346208455,"2306,55"
"19_4_45@b",NA,7.46002117964033,44.0831493853024,"2306,69"
"19_4_46@a",NA,7.4599515661808,44.0830415550156,"2308,22"
"19_4_46@b",NA,7.45995934656064,44.0830909230504,"2308,67"
"19_4_47@a",NA,7.45985062703261,44.0828916867286,"2309,91"
"19_4_47@b",NA,7.45963763089831,44.0828270493486,"2317,84"
"19_4_48@a",NA,7.45981218791883,44.0826643724516,"2305,34"
"19_4_48@b",NA,7.45969119172084,44.0825902580753,"2307,03"
"19_4_48@c",NA,7.45961998366788,44.0825138013131,"2307,42"
"19_4_48@d",NA,7.45997988038636,44.0827414385768,"2302,89"
"19_4_49@a",NA,7.460245209055,44.0827135085626,"2294,6"
"19_4_49@b",NA,7.46007380240508,44.0825954269789,"2296,5"
"19_4_4@a",NA,7.46239926237201,44.085455697341,"2286,5"
"19_4_50@a",NA,7.46061803224132,44.0828432851669,"2287,85"
"19_4_50@b",NA,7.46027196911846,44.0828512678082,"2294,99"
"19_4_50@c",NA,7.46015553994658,44.0828670434727,"2298,91"
"19_4_50@d",NA,7.46051652997092,44.0826320191509,"2283,8"
"19_4_51@a",NA,7.4601810559561,44.0829121823925,"2298,39"
"19_4_51@b",NA,7.46015418919418,44.0829144715732,"2301,38"
"19_4_52@a",NA,7.46035918115459,44.0830900894164,"2287,53"
"19_4_52@b",NA,7.46035940716657,44.0830940845874,"2287,53"
"19_4_52@c",NA,7.46048774467451,44.0831526869377,"2287,44"
"19_4_52@d",NA,7.46053211957902,44.0831300036643,"2286,13"
"19_4_53@a",NA,7.46046187654198,44.0832809608855,"2281,81"
"19_4_54@a",NA,7.46051569516682,44.0834020005055,"2279,09"
"19_4_54@b",NA,7.46044186661792,44.0834543881803,"2281,01"
"19_4_54@c",NA,7.46066149841826,44.0833965713909,"2274,47"
"19_4_54@d",NA,7.46065515631145,44.0833659768287,"2274,88"
"19_4_54@e",NA,7.46052072810802,44.0834970170494,"2278,24"
"19_4_55@a",NA,7.46082331898982,44.0834182770486,"2272,06"
"19_4_55@b",NA,7.46112743960042,44.0833734044541,"2266,81"
"19_4_55@c",NA,7.46117551774126,44.0833759259931,"2262,49"
"19_4_55@d",NA,7.46069235452618,44.0835006705194,"2274,9"
"19_4_55@e",NA,7.46074221721347,44.0834597080331,"2273,28"
"19_4_55@g",NA,7.46085021580547,44.0833902657622,"2270"
"19_4_55@h",NA,7.46087040326319,44.0834948668743,"2271,25"
"19_4_56@a",NA,7.46068303432163,44.0829566501974,"2281,82"
"19_4_56@b",NA,7.46089929858492,44.0829746076435,"2278,42"
"19_4_56@c",NA,7.46055600678745,44.0830565155793,"2280,66"
"19_4_56@d",NA,7.46075463494685,44.083037474838,"2277,7"
"19_4_56@e",NA,7.46069425453965,44.0830016738006,"2281,35"
"19_4_57@a",NA,7.46074465203213,44.0826234034507,"2276,03"
"19_4_57@b",NA,7.46078396914656,44.0826391182502,"2273,09"
"19_4_57@c",NA,7.46079515435858,44.0825931645006,"2276,28"
"19_4_57@d",NA,7.46070705628553,44.0825858619253,"2279,09"
"19_4_57@e",NA,7.46067191954315,44.0825732191942,"2280,31"
"19_4_58@a",NA,7.46061165218147,44.0823677810783,"2282,47"
"19_4_58@b",NA,7.46036971957468,44.0823333112692,"2283"
"19_4_58@c",NA,7.46041938880703,44.0822992435021,"2285,88"
"19_4_58@d",NA,7.46030039846228,44.0823404188949,"2289,6"
"19_4_58@e",NA,7.46026041927817,44.0823258581724,"2287,49"
"19_4_59@a",NA,7.45997285934132,44.0821728268121,"2283,37"
"19_4_59@b",NA,7.45991039698505,44.0822324026112,"2286,22"
"19_4_59@c",NA,7.45984159295356,44.0822613837885,"2288,88"
"19_4_5@a",NA,7.46229388474776,44.0853718734196,"2285,82"
"19_4_60@a",NA,7.46053430136036,44.0822509340308,"2277,51"
"19_4_60@b",NA,7.4605299675148,44.0822306357337,"2276,84"
"19_4_60@c",NA,7.46058653164693,44.0822779426759,"2276,25"
"19_4_61@a",NA,7.46088682664417,44.0823407225577,"2270,44"
"19_4_61@b",NA,7.46109878840572,44.0825283897441,"2270,7"
"19_4_61@c",NA,7.46108579795246,44.0825032569081,"2271,07"
"19_4_61@d",NA,7.46104621467468,44.0824999708002,"2272,53"
"19_4_62@a",NA,7.46094806961258,44.0826197658147,"2271,39"
"19_4_63@a",NA,7.46141568971524,44.0826635792847,"2260,64"
"19_4_63@b",NA,7.46119155949208,44.0825943200611,"2268,28"
"19_4_63@c",NA,7.46146555114285,44.0826226164892,"2257,7"
"19_4_63@d",NA,7.46147507061941,44.0827277195331,"2257,85"
"19_4_63@e",NA,7.46129844329466,44.0824779079574,"2265,73"
"19_4_64@a",NA,7.46118498285679,44.0824548243194,"2270"
"19_4_64@b",NA,7.46118528876199,44.0824187681162,"2269,95"
"19_4_65@a",NA,7.46079759835587,44.0821103201031,"2270"
"19_4_66@a",NA,7.46162019062847,44.0822643190126,"2245,44"
"19_4_66@b",NA,7.46175360472694,44.0822014028388,"2240,54"
"19_4_67@a",NA,7.4616334686067,44.0819336860032,"2232,6"
"19_4_68@a",NA,7.46193670161276,44.0818355950091,"2230"
"19_4_69@a",NA,7.46185877729025,44.0823354713181,"2242,98"
"19_4_69@b",NA,7.46178994933111,44.0822872224159,"2243,32"
"19_4_69@c",NA,7.46186331071591,44.0822297068923,"2240,01"
"19_4_6@a",NA,7.46206980047006,44.0851168414195,"2289,2"
"19_4_70@a",NA,7.46215239402007,44.0822650144681,"2236,15"
"19_4_71@a",NA,7.46235269520177,44.0824083377363,"2230"
"19_4_72@a",NA,7.46150457339199,44.0824225500177,"2250,29"
"19_4_73@a",NA,7.46158197944767,44.0826068394283,"2253,11"
"19_4_74@a","Roche du petit personnage brandissant un poignard",7.46256567931404,44.0842643676655,"2252,09"
"19_4_74@b",NA,7.46253222464538,44.0842816830929,"2254,05"
"19_4_74@c",NA,7.46221574321236,44.0842648448421,"2259,61"
"19_4_74@d",NA,7.46218166201323,44.0843372417126,"2263,83"
"19_4_75@a",NA,7.46279232788081,44.0842743218862,"2241,42"
"19_4_75@b",NA,7.4627511867947,44.0841566430999,"2238,26"
"19_4_76@a",NA,7.46447395970595,44.083886668488,"2219,13"
"19_4_76@b",NA,7.4646666449801,44.0842165744566,"2210,18"
"19_4_76@c",NA,7.46459715863091,44.0836494485723,"2217,4"
"19_4_76@d","Roche du petit personnage tenant une alvéole d'où jaillit la foudre",7.46430293701558,44.083187818222,"2215,63"
"19_4_76@d1",NA,7.46433594952307,44.0831641588642,"2214,98"
"19_4_76@d2",NA,7.46434711616741,44.0831763280558,"2214,98"
"19_4_77@a",NA,7.46609906763703,44.0841556309138,"2190"
"19_4_77@b",NA,7.46673779406147,44.0843611551608,"2198,91"
"19_4_77@c",NA,7.46628866968795,44.0843555671632,"2205,44"
"19_4_78@a",NA,7.46652484517969,44.0840638672418,"2190"
"19_4_78@b",NA,7.46650536346066,44.0840484878593,"2190"
"19_4_78@c",NA,7.46654263977909,44.0840688607081,"2190"
"19_4_79@a",NA,7.46765880685164,44.084288586942,"2176,4"
"19_4_7@a",NA,7.46157864092915,44.0851622620228,"2305,65"
"19_4_7@b",NA,7.4615843595308,44.0851911011839,"2305,92"
"19_4_7@c",NA,7.46165321836335,44.0851312059594,"2305,74"
"19_4_7@d",NA,7.4615111235161,44.0850514755646,"2307,92"
"19_4_7@e",NA,7.46151536319065,44.0851495662204,"2308,19"
"19_4_7@g",NA,7.46153076527685,44.0851824278718,"2308,01"
"19_4_7@h",NA,7.46154697519046,44.0852242079006,"2307,92"
"19_4_8@a",NA,7.46183551406797,44.0853771015475,"2308,7"
"19_4_8@b",NA,7.46178567236527,44.0853293753732,"2305,75"
"19_4_8@c",NA,7.46182486031466,44.0852887341739,"2302,82"
"19_4_8@d",NA,7.4619017608801,44.0852042115076,"2296,51"
"19_4_9@a",NA,7.46245041485475,44.0852480726286,"2275,35"
"2_1_1","Roche recherchée désespérément",7.45587448003351,44.0566132736874,"2115,68"
"2_1_10","Roche des deux affleurements",7.44690012410908,44.0565197989008,"2175,09"
"2_1_11@a","Roche aux deux fourches",7.44661980246451,44.0566045066182,"2193,87"
"2_1_11@b","Roche du corniforme dans la pointe de la violette",7.44655132423518,44.0565354294283,"2195,92"
"2_1_11A","Roche aux gravures presque invisibles",7.44625157875852,44.0565398426377,"2180,92"
"2_1_11B","Roche au petit anthropomorphe",7.44650072161921,44.0565286787382,"2194,93"
"2_1_12","Roche dans un recoin",7.44601946325233,44.0567486438442,"2180"
"2_1_12@a","Roche aux deux faces gravées",7.44589791331678,44.0569344542623,"2177,87"
"2_1_12@b","Roche presque sans lichen",7.4464693976224,44.0568908111869,"2174,56"
"2_1_12@c","Roche couverte de quartz",7.44691868858362,44.0570346005402,"2162,66"
"2_1_12@d","Roche des corniformes au ras du sol",7.44684511129186,44.0572456313378,"2163,46"
"2_1_12@e","Roche du renfoncement",7.44729445876003,44.0573227850985,"2156,86"
"2_1_12@f","Roche des quatre plages",7.44704214509011,44.0574423113635,"2155,97"
"2_1_12@g","Roche n°2 du renfoncement",7.44729445876003,44.0573227850985,"2156,86"
"2_1_12@h","Roche n°3 du renfoncement suivant",7.44729445876003,44.0573227850985,"2156,86"
"2_1_12@i","Roche du renfoncement suivant",7.44745640363818,44.0573155271473,"2153,98"
"2_1_12@j","Roche du corniforme invoquant le ciel",7.44705462393442,44.0573479669259,"2160,8"
"2_1_12@k","Roche aux cupules douteuses",7.44681539703763,44.0571366654568,"2162,95"
"2_1_12@l","Roche piétinée",7.44641665496736,44.0571498796066,"2164,7"
"2_1_16","Roche noyée du lac Fourca",7.4478068900065,44.0561019168607,"2161,82"
"2_1_12@p","Roche aux plages sur les décrochement",7.44710457355402,44.0571509304902,"2172,94"
"2_1_12@q","Roche n°2 du renforcement suivant",7.44745640363818,44.0573155271473,"2153,98"
"2_1_12@r","Roche de l'aube",7.4469192627821,44.0571772715168,"2172,06"
"2_1_12@u","Roche aux fissures",7.44648565266995,44.0570794654221,"2163,68"
"2_1_12@v","Roche au bord de la faille",7.44686650606633,44.0574332198013,"2162,97"
"2_1_12@x","Roche presque enterrée",7.44693728155132,44.0569510084553,"2168,99"
"2_1_13@a","Roche blanche au sud",7.44619582030637,44.0574892539513,"2160,19"
"2_1_13@b","Roche coincée sous deux blocs",7.44580732062998,44.0574796061133,"2175,66"
"2_1_13@c","Roche de grès à l'enclave de schiste rouge",7.44575284756094,44.0574279373984,"2176,81"
"2_1_13@d","Roche aux trois cupules",7.4461452169179,44.0574825031047,"2171,61"
"2_1_13@e","Roche à la figure géométrique érodée",7.4458658114678,44.0572876029829,"2175,16"
"2_1_13@g","Roche à l'arête supérieure crantée",7.446008186118,44.0574886428891,"2172,88"
"2_1_14","Roche aux deux filons de quartz",7.44523590562714,44.0573789511159,"2178,02"
"2_1_14@a","Roche au coin rouge",7.44524758908908,44.057369409502,"2180,24"
"2_1_14@b","Roche camouflée par un grès blanc",7.44537835347409,44.0574356970514,"2177,95"
"2_1_14@c","Roche au C de Conti ignoré",7.44525068456614,44.057405343673,"2171,34"
"2_1_14@d","Roches aux gravures invisibles le matin",7.44512688504174,44.0574199078695,"2181,7"
"2_1_14@e","Roche du cercle entre les deux corniformes",7.44544613242224,44.0573514966384,"2178,67"
"2_1_14@f","Roche du refuge des pêcheurs",7.44541657441042,44.0572987115724,"2177,99"
"2_1_14@g","Roche aux lits de grès rose, rouge et blanc",7.44552234941729,44.0575104098901,"2176,57"
"2_1_14@h","Roche aux lettres à l'envers",7.44531768978191,44.0573121597929,"2179,29"
"2_1_14@i","Roche de la plage sous la fissure",7.44546632876188,44.0574407739572,"2178,19"
"2_1_14@j","Roche au coin inférieur cassé",7.44542656005171,44.0575597923672,"2175,57"
"2_1_14@k","Roche sous un surplomb",7.44531219736609,44.0573935697532,"2179,34"
"2_1_14@p","Roche en forme d'amande",7.44537123822334,44.0576434346812,"2178,32"
"2_1_15@a","Roche aux trois corniformes en file",7.44571834846153,44.0578984301788,"2165,75"
"2_1_15@b","Roche du petit éclat rouge",7.44571834846153,44.0578984301788,"2165,75"
"2_1_17","Roche des plages du lac Fourca",7.44888002011473,44.0545501027893,"2164,44"
"2_1_18","Roche du gias gravé",7.44558538226732,44.0560646716622,"2187,47"
"2_1_18@a","Roche litée blanc-rouge-blanc",7.44562020813496,44.0564689310516,"2184,95"
"2_1_18@b","Roche à la pointe blanche à l'ouest",7.44556905571307,44.0560203120576,"2195,25"
"2_1_18@c","Roche au poignard à la garde concave",7.44559551760587,44.0560371629257,"2195,8"
"2_1_18@d","Roche à la mini surface de patine",7.44623377659296,44.0563332212775,"2182,97"
"2_1_18@e","Roche au-dessous du mélèze",7.44605193125655,44.0556740211085,"2184,02"
"2_1_18@f","Roche du torrent Trem Fourca",7.44601146450951,44.0556397614211,"2184,99"
"2_1_18A","Roche numéro 16 des notes de Carlo Conti",7.44519024787274,44.0568489220558,"2181,05"
"2_1_19","Roche des sources",7.44296048269198,44.0568044992461,"2200,51"
"2_1_19@a","Roche aux cornes en lyre presque fermées",7.44516286061748,44.0571116770832,"2182,3"
"2_1_19@b","Roche aux gravures visibles un court temps le mati",7.44442393481457,44.0572439774238,"2173,3"
"2_1_19@c","Roche éboulée",7.44520262955609,44.0569926587564,"2178,11"
"2_1_19@d","Roche du décrochement",7.44518003661618,44.0570207255188,"2178,01"
"2_1_19@e","Roche derrière le refuge des pêcheurs",7.44550392520193,44.0570062153844,"2176,94"
"2_1_19@f",NA,7.44567266223156,44.0570064014337,"2178,36"
"2_1_19@g","Roche des égouts",7.44575299596078,44.057139347881,"2174,07"
"2_1_19@h","Roche du corniforme sous la pierre verticale",7.44577636262043,44.0571202645454,"2174,07"
"2_1_19@x","Roche de la touffe d'herbe",7.44584955833277,44.0570989486659,"2174,86"
"2_1_1@b","Roche aux corniformes enterrés sous les militaires",7.45668505995442,44.0562973146747,"2110"
"2_1_1@c","Roche inversée",7.4605724075509,44.0561317241673,"2091,99"
"2_1_20","Roche aux nombreux décrochements",7.44514110016637,44.0555525012542,"2205,53"
"2_1_20@a","Roche aux festons",7.44518156635173,44.0555867612507,"2203,54"
"2_1_20@b","Roche difficile à repérer",7.44533786411987,44.0559495058651,"2190,98"
"2_1_20@c",NA,7.44541051917547,44.055870091611,"2191,04"
"2_1_20@d","Roche du renfoncement de la cime des lacs",7.44423908983685,44.0564045454902,"2202,99"
"2_1_20@e","Roche à la face vitrifiée",7.444661622744,44.0553575433678,"2229,89"
"2_1_20@f","Roche du haut des éboulis",7.44453144330973,44.054789816559,"2243,54"
"2_1_20@g","Roche violette au sud",7.44513088899058,44.0557243047491,"2203,74"
"2_1_20@h","Roche à la pointe lie-de-vin",7.44495169607399,44.0559668057459,"2210,02"
"2_1_20@j","Roche du corniforme à une corne",7.44511935730891,44.0554452567577,"2205,05"
"2_1_20@p","Roche à la grande entaille rectangulaire",7.44484739702741,44.0559173687339,"2211,08"
"2_1_20@s","Roche a la courbure entre deux fissures",7.44492136539058,44.0559050369929,"2199,66"
"2_1_20@u","Roche inattendue",7.44423839910399,44.0547993356179,"2268,24"
"2_1_20@u1","Roche du soleil levant",7.44415816453902,44.0548840933026,"2275,33"
"2_1_20@w","Roche à la face ronde",7.44490032032664,44.0559510707991,"2209,74"
"2_1_20@x","Roche entre groupe II de la zone II et le groupe I de zone III",7.4427468383581,44.0546136258784,"2330,96"
"2_1_21@a","Roche du réticulé à franges à l'ouest du lac Fourca",7.44661140358644,44.055650755076,"2188,8"
"2_1_21@b","Roche du corniforme sous l'herbe",7.44662495142635,44.0556483443252,"2189,38"
"2_1_22@a","Roche du réticulé associé à deux corniformes",7.44669891908517,44.055636011432,"2187,73"
"2_1_23@a","Roche à la face concave",7.44720965390158,44.0556131228481,"2172,79"
"2_1_24@a","Roche du corniforme sous les myrtilles",7.44730234201897,44.0555278047334,"2171,98"
"2_1_3","Roche des réticulés à franges du lac Fourca",7.44947035693258,44.056016803337,"2165,18"
"2_1_3@a","Roche aux filons de quartz",7.45067791067912,44.0559536357677,"2160"
"2_1_3@b","Roche aux deux couples de réticulés et corniformes",7.45375937385306,44.0560137999127,"2142,4"
"2_1_3@c","Roche de pélite verte au milieu de grès clairs",7.45348022664574,44.0571265549072,"2122,03"
"2_1_3@d","Roche du petit corniforme sur la grande paroi rouge",7.45564677680323,44.055424063911,"2123,36"
"2_1_3@e","Roche à la limite des groupes I et III",7.45452335405558,44.0532740305889,"2127,45"
"2_1_3@f","Roche au ras du sentier",7.45455452141375,44.0532004854448,"2127,47"
"2_1_3@g","Roche du poignard camouflé",7.45509800400893,44.0551510945871,"2131,91"
"2_1_4","Roche au grand troupeau de corniformes",7.44917900145366,44.0564086324789,"2162,47"
"2_1_4@a","Roche entre les mélèzes",7.44947221576011,44.0568342740203,"2148,7"
"2_1_4@b","Roche à l'écriture ouvragée",7.44887932341336,44.0562687578048,"2165,05"
"2_1_4@c","Roche du réticulé à franges entre des fissures",7.44882872075999,44.0562620081463,"2165,72"
"2_1_4@d","Roche au-dessus du lac Long Supérieur",7.44828913846993,44.0572827653708,"2140,15"
"2_1_6","Roche triple",7.44861153011339,44.056208617163,"2165,93"
"2_1_7","Roche des cornes sinueuses emboîtant un corniforme",7.44839821150575,44.056200143382,"2166,84"
"2_1_7@a","Roche de la plage dans un rectangle",7.44840518048754,44.0562809950894,"2166,29"
"2_1_8","Roche du livre ouvert",7.44742874288764,44.0565592358163,"2169,03"
"2_1_8@a","Roche paillasson",7.44728467637604,44.0566288201472,"2170"
"2_1_9","Roche visible au soleil rasant",7.44747477047777,44.0563677901421,"2170"
"2_1_9@a","Roche du ras du Fourca",7.44721169372019,44.0562172526098,"2173"
"2_2_12","Roche aux stries cupulées",7.43831402282726,44.0507628766112,"2287,49"
"2_2_12@a","Roche losangique cassée en deux",7.43800744470638,44.0505421208761,"2289,81"
"2_2_12@b","Roche dans le lac de la Moute",7.43825959191011,44.0503734182393,"2268,92"
"2_2_12@c","Roche enfouie dans l'éboulis",7.43783856321621,44.050468513006,"2293,61"
"2_2_12@d","Roche à la virgule",7.43699792921027,44.0502896828576,"2319,15"
"2_2_12@e","Roche à la composition rare",7.43674909895325,44.0498679412713,"2312,36"
"2_2_12@h","Roche de grès patiné orange",7.43718369795888,44.0495418832836,"2288,62"
"2_2_12@p","Roche du corniforme entre les fissures",7.43783701790075,44.0504505458,"2293,39"
"2_2_12@x","Roche près des sources",7.43663805791654,44.0494490543462,"2310"
"2_2_13","Roche aux dix-neuf corniformes disposés en parallèle",7.43769894854582,44.050880576737,"2292,02"
"2_2_13@a","Roche au poignard ébauché",7.43769866725408,44.0513134614284,"2290"
"2_2_13@b","Roche à la petite plage centrée",7.4360381121289,44.050118530792,"2343,4"
"2_2_13@c","Roche aux deux huit",7.4362529726316,44.0499861390809,"2329,6"
"2_2_13@d","Roche longtemps cherchée",7.43666480316817,44.0490330224849,"2310,22"
"2_2_13@e","Roche rouge à la plage rectangulaire",7.43637764475278,44.0489626199235,"2312,84"
"2_2_13@f","Roche aux deux cercles",7.43720126387035,44.0488737530427,"2301,88"
"2_2_13@g","Roche de la corniche",7.43783717950942,44.0489986129053,"2284,81"
